packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
373,20260211,H-0482-2026,"Khee Trading, Inc.",Ongoing,Class II,Food,"Product is Frozen Half Shell Oysters in 15-16 pound blocks. Packaged in generic brown cardboard boxes. Side
panel reads: HAFL SHELL OYSTER Spec: 144PCS; Imported by: Khee Trading Inc., Compton, CA Side panel reads:
Method of harvest: Farm Raised Country of Origin: Republic of Korea  UPC: 850040844054",Imported oysters potentially contaminated with Norovirus,"CA, NV, TX, CO, IL, ID, AZ",Lot number: B250222 (Harvest Date: 2/22/2025) (Best By: 2/22/2027)  B250310 (Harvest Date: 3/10/2025) (Best By: 3/10/2027) B250327 (Harvest Date: 3/27/2025) (Best By: 3/27/2027) B250330 (Harvest Date: 3/30/2025) (Best By: 3/30/2027) B250331 (Harvest Date: 3/31/2025) (Best By: 3/31/2027) B250226 (Harvest Date: 2/26/2025) (Best By: 2/26/2027) B250213 (Harvest Date: 2/13/2025) (Best By: 2/13/2027) B250416 (Harvest Date: 4/16/2025) (Best By: 4/16/2027) B250418 (Harvest Date: 4/18/2025) (Best By: 4/18/2027)
374,20260211,H-0455-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, cashew milk",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
375,20260211,H-0480-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Orange- UPC# 5061033692926,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Orange- O1001, O1002, O1003, O1004, O1005, O1006, O1007, O2001, O2002"
376,20260211,H-0468-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Pineapple- UPC# 5065006235288,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Pineapple- P1001, P1002, P1003, P1004, P1005, P1006, P1007, P1008, P1009, P1010, P1011, P1012, P1013, P1014, P1015, P1016, P2001, P2002, P2003, P2004, P241230, P250104, P250109, P250116, P250119, P250207, P250217, P250228, P250304, P250309, P250314, P250319, P250324, P250331, P250405, P250409, P250413, P250418, P250424, P250501, P250506, P250513, P250519, P250527, P250611"
377,20260211,H-0456-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, cashew coffee milk",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
378,20260211,H-0443-2026,"Prima Foods International, Inc.",Terminated,Class III,Food,"BarbaCuban 455 Everything Sauce (Original), Net Wt 12 oz (355 ml) glass bottle and 1 gallon HDPE Industrial
Plastic Jugs, ¿ gallon HDPE Industrial Plastic Jugs. packaged in 12x12 fl oz, 6x12 fl oz, 4x1 gallon, 4x1/2
gallons. Refrigerate after opening. UPC Code 7 19660 00091 5, Kehe Case Code 1 99284 27227 9",Undeclared Quinine,Distributed in Florida,"Lot Codes: #171/24, #172/24, #190/24, #213/24, #214/24, #218/24, #221/24, #390/24, #331/24, #337/24, #009/25, #051/25, #133/25, #163/25, #170/25, #182/25, #251/25, #282/25.   Best by dates:  12/2025 through 05/2027"
379,20260211,H-0484-2026,Willy Pete's Chocolate Company LLC,Terminated,Class III,Food,"Willy Pete's Chocolates brand Almond Despair; Dark Chocolate with Coconuts, Almonds, & Carolina Reapers;
Ingredients: Sugar, Vegetable Oil, (Palm Kernel Oil & Hydrogentated Palm Kernel Oil), Cocoa Powder (processed
with Alkali), Soy Lecithin (An Emulsifier), Whey Powder (Milk) & Salt. Coconut, Sugar, Water Propylene Glycol
(Sustains Freshness), Salt, Sodium Metabisulfite (Preserves Whiteness). Macadamia nuts & Carolina Reaper
Powder; Contains Milk and Soy. Tree Nuts. May contain traces of peanuts; UPC:  0 987261 5","Almonds are not declared in the ingredient statement. Almond is included in description of
product on front label.","MA, SC, CT",No additional coding. UPC Codes: 09872615
380,20260211,H-0501-2026,"B.C. Williams Bakery Service, Inc",Ongoing,Class I,Food,"Swiss Chocolate Cake Mix; 50 lb. multi-wall, kraft, poly-lined moisture proof bags",Undeclared Milk Allergen,Nationwide,072925-220 and 071825-36
381,20260211,H-0452-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, pineapple mint",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
382,20260211,H-0475-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Cherry- UPC# 5061033691264,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Cherry- C1001, C1002, C1003, C1004, C1005, C1006, C1007, C1008, C1009, C1010, C1011, C1012, C2001, C2002, C2003, C250428, C250506, C250511, C250518"
383,20260211,H-0448-2026,"Prima Foods International, Inc.",Terminated,Class III,Food,"BarbaCuban Havana Gold, Net Wt. 12 oz (355 ml). Packed in 12 oz glass bottles. UPC code 7 19660 00097 7",Undeclared Quinine,Distributed in Florida,Lot Codes:  #233/24  Best by date: 02/2026
384,20260211,H-0454-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, spicy lemonade",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
385,20260211,H-0471-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Elderberry- UPC# 5065006235189,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Elderberry- E1001, E1002, E1003, E1004, E1005, E1006, E1007, E1008, E1009, E1010, E1011, E1012, E1013, E1014, E1015, E1016, E1017, E1018, E1019, E2001, E2002, E2003, E2004, E2005, E2006, E250102, E250116, E250117, E250207, E250216, E250219, E250227, E250304, E250307, E250309, E250317, E250321, E250326, E250403, E250406, E250410, E250419, E250422, E250429, E250430, E250502, E250504, E250511, E250518, E250528, E250602, E250609, E250615"
386,20260211,H-0460-2026,Tradin Organics USA LLC,Ongoing,Class I,Food,"Organic Chia Seed Black Origin: PARAGUAY Net weight: 55.12 LBS Produced for: Tradin Organics USA, LLC, Aptos",Potential contamination with Salmonella.,"U.S. distribution: CA, CO, NY Foreign distribution: Canada",Manufacturer Lot: CHN-BIO-OF-54-072024 Tradin Organics Batch: PUS-24472-12
387,20260211,H-0447-2026,"Prima Foods International, Inc.",Terminated,Class III,Food,"BarbaCuban Cubama White Truffle Sauce, Net Wt. 12 oz (355 ml). Packed in 12 oz glass bottles and 1 gallon HDPE
Industrial Plastic Jugs, ¿ gallon HDPE Industrial Plastic Jugs. packaged in 12x12 fl oz, 6x12 fl oz, 4x1
gallon, 4x1/2 gallons. UPC code 7 19660 00190 5",Undeclared Quinine,Distributed in Florida,Lot Codes:  #233/24  Best by date: 02/2026
388,20260211,H-0446-2026,"Prima Foods International, Inc.",Terminated,Class III,Food,"BarbaCuban Ram Air Red Zesty Ketchup, Net Wt. 12 oz (355 ml) 12 oz glass bottles, and 1 gallon HDPE Industrial
Plastic Jugs, ¿ gallon HDPE Industrial Plastic Jugs. packaged in 12x12 fl oz, 6x12 fl oz, 4x1 gallon, 4x1/2
gallons. UPC code 0 07196 60000 7",Undeclared Quinine,Distributed in Florida,Lot Codes:  #133/25  Best by dates:  11/2026
389,20260211,H-0479-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Lemon Pie- UPC# 5061033691271,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Lemon Pie- L1001, L1002, L1003, L1004, L1005, L1006, L1007, L1008, L1009, L1010, L1011, L1012, L1013, L2001, L2002, L250221, L250225, L250304, L250316, L250428, L250506"
390,20260211,H-0499-2026,"B.C. Williams Bakery Service, Inc",Ongoing,Class I,Food,"Spice Cake Mix; 50 lb. multi-wall, kraft, poly-lined moisture proof bags",Undeclared Milk Allergen,Nationwide,Batch 221
391,20260211,H-0500-2026,"B.C. Williams Bakery Service, Inc",Ongoing,Class I,Food,"Bread and Roll Mix; 50 lb. multi-wall, kraft, poly-lined moisture proof bags",Undeclared Milk Allergen,Nationwide,Lot #072225-217 Lot #072225-218 Lot #080325-200 Lot #080325-201 Lot #081625-203 Lot #081625-204 Lot #092225-222 Lot #092225-223 Lot #092225-224 Lot #092225-225 Lot #092225-226 Lot #092225-227 Lot #092225-228 Lot #101725-208 Lot #101725-209
392,20260211,H-0461-2026,Beacon Promotions Inc,Ongoing,Class II,Food,"Repackaged M&Ms Peanut candies, Net Wt 1.3 oz.  Item BB471BG.  Labeled as Make Your Mark.    For nutrition
facts information and ingredients, go to https://hpgbrands.com/sugarspot-nutrition/","Undeclared allergens (milk, soy, and peanut)","AL, AZ, CA, FL, IA, KS, KY, MA, MD, MN, NC, NY, OH, PA, SD, TN, TX, VA, WA, WI","Lot M1823200, Best By dates:  4/30/2026"
393,20260211,H-0442-2026,Optiwize Inc.,Completed,Class III,Food,OptiWize Health   OptiWize Collagen Plus 320 count bottle; White bottle with black lid.,"The firm initiated a voluntary recall after NSF testing showed that labeled ingredient
quantities did not align with analytical test results, manganese level was below label quantity.",Nationwide via Amazon distribution,OHB25230
394,20260211,H-0444-2026,"Prima Foods International, Inc.",Terminated,Class III,Food,"BarbaCuban 90 Miles to Mojo Marinade, Net Wt 12 oz (355 ml) 12 oz glass bottles,1 gallon HDPE Industrial
Plastic Jugs, ¿ gallon HDPE Industrial Plastic Jugs. packaged in 12x12 fl oz, 6x12 fl oz, 4x1 gallon, 4x1/2
gallons. UPC code 7 19660 00096 0",Undeclared Quinine,Distributed in Florida,"Lot Codes: #225/24, #289/24, #347/24, #023/25, #036/25, #128/25, #202/25, #246/25, #323/25.  Best by dates: 02/2026 through 05/2027"
395,20260211,H-0474-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Strawberry- UPC# 5065006235271,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Strawberry- S1001, S1002, S1003, S1004, S1005, S1006, S1007, S1008, S1009, S1010, S1011, S1012, S1013, S1014, S1015, S1016, S1017, S1018, S1019, S1020, S2001, S2002, S2003, S2004, S2005, S2006, S2007, S2008, S2009, S2010, S2011, S250102, S250109, S250115, S250116, S250124, S250129, S250204, S250207, S250214, S250216, S250221, S250224, S250303, S250306, S250309, S250317, S250321, S250326, S250403, S250406, S250410, S250414, S250416, S250422, S250429, S250507, S250514, S250518, S250526, S250601, S250615"
396,20260211,H-0463-2026,"Organic Spices, Inc",Ongoing,Class II,Food,"spicely ORGANIC garlic salt  NO ARTIFICIAL COLORING NO GLUTEN - NO MSG - NO SOY NO PRESERVATIVES - NO WHEAT NO
SUGAR - NO SALT - NO IRRADIATION  Net wt: 3.4oz (96g)  Ingredients: Salt, *Garlic *Organic  www.spicely.com
Organic Spices Inc, Fremont CA 94538  UPC: 826998007643",Product contains salt and is mislabeled,"U.S. Distribution: CA, CO, IL, IN, MI, NC, NY, OH, OR, PA, TX, UT, WA","Lot: 250211 BB: 09/16/2031, 10/30/2031"
397,20260211,H-0441-2026,Fazt & Loud LLC,Ongoing,Class III,Food,"Lost and Found Energy, Sour Gummy Bear, 12pck, 16oz Cans Case UPC: 850075595655 Can UPC: 850075595662 Aluminum Can Packaged","Recall is due to a misprint on the label that incorrectly identifies the total caffeine content
on the can. The item contains 300mg of caffeine, instead of 150mg as provided on the can.",Nationwide,LOT #: MO-00911 BB Date: 11/13/2027
398,20260211,H-0440-2026,Rich Products Corp,Terminated,Class II,Food,"GLUTEN FREE 14"" SEASONED VEGAN PIZZA CRUST; INGREDIENTS: WATER, RICE FLOUR, POTATO STARCH, RICE STARCH,
TAPIOCA STARCH, CANE SUGAR, MODIFIED RICE STARCH, POTATO FLOUR, PEA FIBER, CONTAINS LESS THAN 2% OF THE
FOLLOWING: CANOLA OIL, YEAST, SALT, CELLULOSE GEL, EXTRA VIRGIN OLIVE OIL, GARLIC POWDER, SPICES, XANTHAN GUM,
CELLULOSE GUM, CULTURED BROW RICE, BROWN RICE FLOUR, CITRIC ACID, LACTIC ACID; MAY CONTAIN MILK AND EGGS;
MANUFACTURED BY VENCE BAKERY; Net Case Wt: 14 LB 6 OZ (6.52 KG); Unit Net Wt: 11.5 OZ (326 G); COUNT: 20; KEEP
FROZEN;  GTIN code on shipper case (01) 0 0859955 00412 6",Product contains undeclared milk and egg,"CA, IL, GA, AZ, IN, DE",Product Code 19923 Lot Code/Batch ID 0002979162 Best if Used By: 5/10/26
399,20260211,H-0465-2026,"Organic Spices, Inc",Ongoing,Class II,Food,"spicely ORGANIC sumac  NO ARTIFICIAL COLORING NO GLUTEN - NO MSG - NO SOY NO PRESERVATIVES - NO WHEAT NO SUGAR
- NO SALT - NO IRRADIATION  Net wt: 2oz (56g)  Ingredients: Organic Sumac, Salt  www.spicely.com Organic
Spices Inc, Fremont CA 94538  UPC: 826998007339",Product contains salt and is mislabeled,"U.S. Distribution: CA, CO, IL, IN, MI, NC, NY, OH, OR, PA, TX, UT, WA","Lot: 103656B BB: 07/01/2031, 07/02/2031"
400,20260211,H-0453-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, upbeat",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
401,20260211,H-0470-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Apple and Cinnamon- UPC# 5065006235776,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Apple and Cinnamon- A1001, A1002, A1003, A1004, A1005, A1006, A1007, A1008, A1009, A1010, A1011, A2001, A2002, A2003, A2004, AC250218, AC250324, AC250409, AC250605"
402,20260211,H-0466-2026,VENZU TRADERS LLC,Ongoing,Class II,Food,"CINNAMON POWDER NET WT : 3.5 oz (100g) PRODUCT OF INDIA UPC 7 46241 29537 8 Distributed by: Venzu Traders LLC
venzutraders@outlook.com",Potential contamination with heavy metal (lead).,"U.S. Distribution: CA, NV, WA",UPC: 7 46241 29537 8
403,20260211,H-0476-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Mango and Pineapple- UPC# 5065006235301,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Mango and Pineapple- M1001, M1002, M1003, M1004, M1005, M1006, M1007, M1008, M1009, M1010, M1011, M1012, M1013, M1014, M1015, M1016, M1017, M1018, M1019, M1020, M1021, M1022, M1023, M1024, M1025, M1026, M1027, M1028, M1029, M1030, M1031, M1032, M1033, M1034, M1035, M1036, M1037, M1038, M1039, M1040, M2001, M2002, M2003, M2004, M2005, M2006, M2007, M2008, M2009, M2010, M2011, M2012, M2013, M2014, M2015, M2016, M2017, M2018, M2019, M2020, M2021, M2022, M2023, M2024, M2025, M2026, M2027, M2028, M2029, M2030, M2031, M250102, M250107, M250115, M250119, M250129, M250131, M250207, M250214, M250220, M250223, M250301, M250307, M250311, M250312, M250314, M250315, M250321, M250323, M250326, M250402, M250404, M250413, M250415, M250418, M250421, M250424, M250430, M250431, M250503, M250508, M250509, M250515, M250519, M250521, M250527, M250531, M250603, M250608"
404,20260211,H-0473-2026,Diva Fam Inc,Ongoing,Class II,Food,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Blue Spirulina and Raspberry- UPC# 5065006235813,potential Clostridium botulinum contamination,Product is distributed nationwide through 31 different retail customers and direct to consumers through online sales.,"Lot Codes: Blue Spirulina and Raspberry- B1001, B1002, B1003, B1004, B1005, B1006, B1007, B1008, B1009, B1010, B1011, B1012, B1013, B1014, B1015, B1016, B1017, B1018, B2001, B2002, B2003, B2004, B2005, B2006, B2007, SPB241229, SPB250104, SPB250119, SPB250124, SPB250207, SPB250219, SPB250225, SPB250301, SPB250306, SPB250310, SPB250318, SPB250323, SPB250404, SPB250429, SPB250502, SPB250506, SPB250514, SPB250520, SPB250521"
405,20260211,H-0464-2026,"Organic Spices, Inc",Ongoing,Class II,Food,"spicely ORGANIC celery salt  NO ARTIFICIAL COLORING NO GLUTEN - NO MSG - NO SOY NO PRESERVATIVES - NO WHEAT NO
SUGAR - NO SALT - NO IRRADIATION  Net wt: 2.4oz (68g)  Ingredients: Salt, *Celery Seeds *Organic
www.spicely.com Organic Spices Inc, Fremont CA 94538  UPC: 826998007605",Product contains salt and is mislabeled,"U.S. Distribution: CA, CO, IL, IN, MI, NC, NY, OH, OR, PA, TX, UT, WA",Lot: 250312 BB: 07/09/2031
406,20260211,H-0449-2026,WinCo Foods LLC,Terminated,Class II,Food,"WinCo Foods Deli Margherita Pizza Thin Crust, Item #67279. Net wt. 17oz. UPC 0267279 807987. Product is Take &
Bake and sold refrigerated in a plastic flexible film as a single retail unit with a 5 day Sell-By date.
Distributed by WinCo Foods 650 N. Armstrong Pl. Boise, ID.",Product may contain foreign material (metal fragments).,"Distributed in AZ, CA, ID, MT, NV, OK, OR, TX, UT, and WA.","Julian Codes: 12255, 22265, and 12415"
407,20260211,H-0445-2026,"Prima Foods International, Inc.",Terminated,Class III,Food,"BarbaCuban 455 Everything Sauce (Hot), Net Wt 12 oz (355 ml) 12 oz glass bottles, and 1 gallon HDPE Industrial
Plastic Jugs, ¿ gallon HDPE Industrial Plastic Jugs. packaged in 12x12 fl oz, 6x12 fl oz, 4x1 gallon, 4x1/2
gallons. UPC code 7 19660 00083 0",Undeclared Quinine,Distributed in Florida,"Lot Codes: #190/24, #339/24   Best by dates:  01/2026 through 06/2026"
408,20260211,H-0451-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, sweet greens",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
409,20260211,H-0450-2026,Everpress Juice,Terminated,Class I,Food,"JUICE from the Raw, DETOX GREENS",Under-processed product may contain pathogenic bacteria that could harm to humans.,"The adulterated product was distributed the following states : AK,AZ CA, HI,ID,MT,NV,OR,UT,WA,AR,CO,IL,IN,LA,MN,MO,MS,ND,OK,SD,TN,TX,WY",The firm is in the process of getting the agency the information
410,20260204,H-0417-2026,BHARAT BAZAR,Ongoing,Class II,Food,"SOMA KITCHEN NATURAL ASAFOETIDA Net Wt. 4 oz (0.25 lb) Product of India Manufactured for and Imported by:
Bharat Bazar, Fremont, CA 94539 Use by : JULY-2027 Lot : NATL/ASFTP/G/24 (BB/ASFTP/G/24) UPC : 4 973993 173586
Ingredients :- Natural Hing",Undeclared wheat.,U.S. distribution: CA Foreign distribution: N/A,Use by : JULY-2027 Lot : NATL/ASFTP/G/24 (BB/ASFTP/G/24) UPC : 4 973993 173586
411,20260204,H-0424-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Mushroom, Spinach & Salsa Tamales with 2 Cheeses  Ingredients: Organic Corn Flour Masa, Mushrooms, Spinach,
Onions, Jalapenos, Jack and White Cheddar Cheese (pasteurized milk, cheese cultures, salt and enzymes),
Butter, Salt, Spices, Baking Powder (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch and
Monocalcium Phosphate).  Microwave: In husk approx. 90 seconds per tamale. Steam: In husk approx. 15 minutes.
Primavera 17070 Sonoma Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC:
748732000249",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000249
412,20260204,H-0432-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Roasted Green Chile & Jack Cheese Tamales  Ingredients: Organic Corn Flour Masa, Roasted Green Chiles, Jack
Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes), Non-GMO Corn, Butter, Salt, Spices, Baking Powder
(Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch and Monocalcium Phosphate), Water, Citric Acid.
Microwave: In husk approx. 90 seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma
Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000034",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000034
413,20260204,H-0438-2026,Weaver's Brew LLC,Terminated,Class II,Food,"Goldenroot Lemon Ginger Jalapeno Ginger Beer.  12 oz. (355 ml)  UPC 8 50052-32820 7.  Keep Cold.  Manufactured
By Goldenroot, 3841 Market St #113, Denton, TX  76209.",Ginger Beer products might contain ginger juice that did not undergo the required pasteurization process.,Texas and California,All Use By Dates up to 6/14/26.
414,20260204,H-0430-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Butternut Squash Tamales with Roasted Green Chiles, NO DAIRY  Ingredients: Organic Corn Flour Masa, Organic
Butternut Squash, Roasted Green Chiles, Non-GMO Corn, Non-hydrogenated Vegetable Shortening, Salt, Spices,
Baking Powder (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch and Monocalcium Phosphate).
Microwave: In husk approx. 90 seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma
Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000300",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000300
415,20260204,H-0423-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Butternut Squash Tamales With Roasted Green Chiles, Corn & Jack Cheese  Ingredients: Organic Corn Flour Masa,
Organic Butternut Squash, Organic Roasted Green Chiles, Non-GMO Corn, Organic Jalapeno Jack Cheese
(Pasteurized Milk, Cheese Cultures, Salt and Enzymes), Organic Butter, Salt, Spices, Baking Powder (Sodium
Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch and Monocalcium Phosphate).  Microwave: In husk approx. 90
seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma Hwy. Sonoma, CA 95476 (707)
939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000232",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000232
416,20260204,H-0431-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Black Bean Bonanza Tamales with Black Beans and Jack Cheese  Ingredients: Organic Corn Flour Masa, Black
Beans, Jack Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes), Salsa (Tomatoes, Onions, Chiles, Garlic
& Cilantro), Butter, Non-GMO Corn, Salt, Spices, Baking Powder (Sodium Acid Pyrophosphate, Sodium Bicarbonate,
Corn Starch and Monocalcium Phosphate).  Microwave: In husk approx. 90 seconds per tamale. Steam: In husk
approx. 15 minutes.  Primavera 17070 Sonoma Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated
Net Wt. 24oz.  UPC: 748732000218",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000218
417,20260204,H-0428-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Black Bean Bonanza Tamales with Black Beans NO DAIRY  Ingredients: Organic Corn Flour Masa, Black Beans, Salsa
(Tomatoes, Onions, Chiles, Garlic & Cilantro), Non-GMO Corn, Non-hydrogenated Vegetable Shortening, Salt,
Spices, Baking Powder (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch and Monocalcium Phosphate).
Microwave: In husk approx. 90 seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma
Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000287",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000287
418,20260204,H-0419-2026,"Keurig DR Pepper, Inc.",Terminated,Class II,Food,"McCafe Premium Roast Decaf Coffee K-Cup Pods, Net Wt. 29 oz (823g), packaged as an 84-count carton, UPC
043000073438. Distributed By: Keurig Green Mountain, Inc. Burlington, MA 01803 U.S.A.","Product is labeled as decaf, but might contain caffeine.","CA, IN, NV",Best By 17 NOV 2026  LA hh:mm  PL070 5321 or 5322 Batch Number: 5101564894 Material Number: 5000358463 ASIN: B07GCNDL91
419,20260204,H-0429-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Roasted Green Chile Tamales NO DAIRY  Ingredients: Organic Corn Flour Masa, Roasted Green Chiles, Non-GMO
Corn, Non-hydrogenated Vegetable Shortening, Salt, Spices, Baking Powder (Sodium Acid Pyrophosphate, Sodium
Bicarbonate, Corn Starch and Monocalcium Phosphate), Water, Citric Acid.  Microwave: In husk approx. 90
seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma Hwy. Sonoma, CA 95476 (707)
939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000270",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000270
420,20260204,H-0433-2026,"SUPERFOODS, INC.",Completed,Class I,Food,"Live it Up brand Super Greens; Chlorella, Spirulina, Wheatgrass, Kale, Broccoli, Spinach, Barley grass,
Moringa, Parsley; Whole food dietary supplement powder; 30 day supply; NET WT. 8.5OZ (240G); Manufactured for
Superfoods, Inc.; UPC: 860013190804  b.) Live it Up brand Super Greens; Chlorella, Spirulina, Wheatgrass,
Kale, Broccoli, Spinach, Barley grass, Moringa, Parsley; Whole food dietary supplement powder; 30-0.28oz (8g)
STICKS - NET WT. 8.47oz (240g); Manufactured for Superfoods, Inc.; UPC: 850077468063",Products may be contaminated with Salmonella Typhimurium,"Nationwide, including Puerto Rico, Guam, and Virgin Islands; United Kingdom","The lot code is printed on the bottom back of the packaging in black and begins with the letter ""A"".   Expiration dates from 08/2026 to 01/2028.   2024 Lots: AA24H013, A24I019, A24J012, A24J041, A24K019, A24L001, A24L013, A24L036, A24L035  2025 Lots: A25A009, A25A017, A25A018, A25B005, A25B004, A25C018, A25C022, A25D021, A25E005, A25E007, A25F019, A25G033, A25F029, A25G065, A25H005, A25H012, A25I005, A25I010, A25I032, A25J005, A25J028, A25J037, A25K007, A25K013, A25L006  Stick Pack Products: 32825-1, 34425-1"
